Do,Ph,ORP,EC,TDS,Water_Temp,CDO,CpH,CORP,CEC,CTDS,CWT,wqc
3.8,7.11,249.914,1174.194,56.696,24.913,1,3,2,4,3,3,Polluted
4.423,7.055,277.17,1434.409,50.831,23.545,2,3,2,4,3,3,Polluted
3.8,7.11,304.492,1591.398,33.236,24.815,1,3,3,1,2,3,Polluted
5.002,7.11,92.592,1572.043,54.741,22.665,2,3,2,1,3,3,Polluted
5.179,6.918,37.892,243.011,44.966,22.567,2,3,2,3,2,3,Polluted
4.047,7,16.776,1544.086,56.696,23.056,2,3,1,1,3,3,Polluted
4.541,7,44.106,969.893,54.741,22.86,2,3,2,4,3,3,Polluted
4.718,6.973,71.37,827.957,54.741,22.763,2,3,2,4,3,3,Polluted
4.589,6.89,98.741,1348.387,50.831,23.447,2,3,2,4,3,3,Polluted
5.179,6.973,126.103,1552.688,44.966,22.958,2,3,2,1,2,3,Polluted
4.911,7.22,153.384,1567.742,50.831,24.131,2,3,2,1,3,3,Polluted
4.308,7.275,372.193,595.699,54.741,24.033,2,3,3,4,3,3,Unpolluted
3.8,7.11,399.343,286.022,56.696,24.229,1,3,3,3,3,3,Polluted
4.423,7.193,80.161,793.548,54.741,23.447,2,3,2,4,3,3,Polluted
4.308,6.973,52.913,1565.591,56.696,24.033,2,3,2,1,3,3,Polluted
3.748,6.973,25.551,251.613,54.741,24.327,1,3,2,3,3,3,Polluted
3.748,7.275,1.852,1552.688,44.966,24.327,1,3,1,1,2,3,Polluted
3.8,6.973,29.182,279.57,50.831,24.229,1,3,2,3,3,3,Polluted
4.854,7.028,56.455,1546.237,50.831,23.838,2,3,2,1,3,3,Polluted
4.743,6.973,111.057,249.462,50.831,23.838,2,3,2,3,3,3,Polluted
4.854,7.22,138.444,1552.688,44.966,23.838,2,3,2,1,2,3,Polluted
4.367,7,165.578,1260.215,54.741,23.642,2,3,2,4,3,3,Polluted
4.854,7.028,192.867,1559.14,46.921,23.154,2,3,2,1,2,3,Polluted
4.367,7,219.977,1365.591,50.831,23.642,2,3,2,4,3,3,Polluted
5.296,7.275,247.364,1086.021,41.056,22.763,2,3,2,4,2,3,Polluted
4.743,7,274.677,1572.043,54.741,23.056,2,3,2,1,3,3,Polluted
4.777,7.028,302.023,1548.387,46.921,22.469,2,3,3,1,2,3,Polluted
4.718,7.028,329.378,1563.441,37.146,22.469,2,3,3,1,2,3,Polluted
4.317,6.973,356.707,255.914,56.696,22.372,2,3,3,3,3,3,Unpolluted
4.895,6.973,384.013,1554.839,58.651,22.958,2,3,3,1,3,3,Polluted
4.202,6.918,122.545,268.817,56.696,23.838,2,3,2,3,3,3,Polluted
4.047,7.028,95.215,1550.538,46.921,23.642,2,3,2,1,2,3,Polluted
4.402,7.028,13.193,275.269,54.741,24.033,2,3,1,3,3,3,Polluted
3.696,6.973,68.772,1572.043,54.741,24.718,1,3,2,1,3,3,Polluted
3.997,7.22,96.093,1567.742,50.831,24.815,1,3,2,1,3,3,Polluted
3.997,6.973,123.504,1584.946,54.741,24.033,1,3,2,1,3,3,Polluted
4.423,7.22,150.924,1561.29,54.741,23.545,2,3,2,1,3,3,Polluted
4.146,7.275,178.123,255.914,54.741,23.838,2,3,2,3,3,3,Polluted
4.895,6.973,205.445,1569.892,56.696,22.958,2,3,2,1,3,3,Polluted
3.997,7.028,232.742,238.71,33.236,24.033,1,3,2,3,2,3,Polluted
3.893,6.973,259.95,1154.839,50.831,24.033,1,3,2,4,3,3,Polluted
4.633,6.973,287.165,243.011,44.966,23.545,2,3,2,3,2,3,Polluted
4.633,6.973,369.326,916.129,50.831,23.545,2,3,3,4,3,3,Unpolluted
4.854,6.973,396.737,1518.28,56.696,23.349,2,3,3,1,3,3,Polluted
5.355,7,55.235,1593.548,50.831,22.274,2,3,2,1,3,3,Polluted
4.199,7.22,27.848,273.118,25.416,22.86,2,3,2,3,2,3,Polluted
4.367,6.918,26.641,279.57,50.831,23.642,2,3,2,3,3,3,Polluted
4.533,7.055,53.881,1569.892,54.741,23.154,2,3,2,1,3,3,Polluted
4.308,6.918,81.137,266.667,50.831,24.131,2,3,2,3,3,3,Polluted
4.205,7.22,108.451,296.774,33.236,24.62,2,3,2,3,2,3,Polluted
4.308,6.918,135.797,1569.892,54.741,24.424,2,3,2,1,3,3,Polluted
3.475,7.055,163.143,1019.355,41.056,25.011,1,3,2,4,2,3,Polluted
4.153,7.22,190.497,251.613,54.741,24.131,2,3,2,3,3,3,Polluted
3.644,7,217.867,1113.979,50.831,24.424,1,3,2,4,3,3,Polluted
4.153,6.973,272.38,778.495,50.831,24.131,2,3,2,4,3,3,Polluted
4.423,7,299.572,270.968,46.921,23.349,2,3,2,3,2,3,Polluted
4.533,7.11,381.292,1554.839,54.741,23.936,2,3,3,1,3,3,Polluted
4.308,6.918,70.679,1421.505,33.236,24.033,2,3,2,4,2,3,Polluted
5.289,7,11.131,1569.892,58.651,21.883,2,3,1,1,3,3,Polluted
5.049,7.028,38.477,1567.742,50.831,21.981,2,3,2,1,3,3,Polluted
4.836,7.11,65.831,1567.742,50.831,22.958,2,3,2,1,3,3,Polluted
4.423,6.973,93.242,283.871,54.741,23.349,2,3,2,3,3,3,Polluted
4.202,6.973,120.588,1296.774,50.831,23.936,2,3,2,4,3,3,Polluted
4.205,7,147.959,496.774,52.786,24.131,2,3,2,3,3,3,Polluted
4.558,7.275,175.174,1584.946,50.831,24.522,2,3,2,1,3,3,Polluted
4.35,6.918,202.439,320.43,54.741,24.327,2,3,2,3,3,3,Polluted
4.308,7.193,229.736,262.366,50.831,24.815,2,3,2,3,3,3,Polluted
4.533,6.918,257.066,270.968,50.831,23.642,2,3,2,3,3,3,Polluted
4.533,6.973,284.355,273.118,46.921,23.545,2,3,2,3,2,3,Polluted
4.049,7.055,311.742,1135.484,46.921,24.131,2,3,3,4,2,3,Unpolluted
3.696,6.918,339.047,1451.613,52.786,24.522,1,3,3,4,3,3,Polluted
4.312,6.918,366.377,1578.495,56.696,23.545,2,3,3,1,3,3,Polluted
3.893,7.138,85.456,258.065,41.056,24.62,1,3,2,3,2,3,Polluted
4.153,6.973,58.241,1578.495,41.056,24.131,2,3,2,1,2,3,Polluted
4.533,6.973,3.54,845.161,41.056,23.74,2,3,1,4,2,3,Polluted
4.533,7.165,51.062,251.613,56.696,23.74,2,3,2,3,3,3,Polluted
4.854,6.808,132.954,1567.742,58.651,23.447,2,3,2,1,3,3,Polluted
5.355,6.973,160.316,270.968,50.831,22.665,2,3,2,3,3,3,Polluted
4.146,6.918,187.621,260.215,56.696,23.642,2,3,2,3,3,3,Polluted
4.367,6.918,214.894,264.516,56.696,23.056,2,3,2,3,3,3,Polluted
4.718,7.028,242.199,1563.441,58.651,22.176,2,3,2,1,3,3,Polluted
4.718,7,269.448,1559.14,46.921,22.372,2,3,2,1,2,3,Polluted
4.895,6.973,296.737,249.462,50.831,22.86,2,3,2,3,3,3,Polluted
4.146,7,324.018,1187.097,46.921,23.936,2,3,3,4,2,3,Unpolluted
4.478,7.22,351.372,273.118,46.921,23.154,2,3,3,3,2,3,Unpolluted
4.533,7.028,378.685,735.484,50.831,23.74,2,3,3,4,3,3,Unpolluted
3.893,6.973,405.925,277.419,54.741,24.62,1,3,3,3,3,3,Polluted
4.256,6.918,100.616,1567.742,50.831,24.229,2,3,2,1,3,3,Polluted
3.893,7.028,73.213,1559.14,50.831,24.424,1,3,2,1,3,3,Polluted
3.696,6.918,45.956,273.118,41.056,24.62,1,3,2,3,2,3,Polluted
3.945,7.028,18.537,1578.495,54.741,24.62,1,3,1,1,3,3,Polluted
4.256,6.918,8.874,264.516,37.146,24.522,2,3,1,3,2,3,Polluted
3.748,6.973,36.237,255.914,54.741,24.327,1,3,2,3,3,3,Polluted
3.696,7.028,63.379,1552.688,54.741,24.131,1,3,2,1,3,3,Polluted
4.423,7,90.847,1563.441,33.236,23.154,2,3,2,1,2,3,Polluted
3.696,7,118.218,270.968,50.831,24.033,1,3,2,3,3,3,Polluted
4.589,7.165,145.621,1576.344,46.921,23.642,2,3,2,1,2,3,Polluted
4.202,7.193,172.853,1120.43,50.831,23.838,2,3,2,4,3,3,Polluted
4.589,6.918,200.101,279.57,50.831,23.447,2,3,2,3,3,3,Polluted
5.061,7.055,227.382,1589.247,50.831,22.469,2,3,2,1,3,3,Polluted
5.179,7.165,254.704,253.763,46.921,22.176,2,3,2,3,2,3,Polluted
4.317,6.918,282.033,1490.323,50.831,22.86,2,3,2,4,3,3,Polluted
4.836,7.275,309.396,1584.946,41.056,22.86,2,3,3,1,2,3,Polluted
4.533,7.165,336.644,273.118,46.921,23.642,2,3,3,3,2,3,Unpolluted
4.308,7.165,363.998,270.968,46.921,24.131,2,3,3,3,2,3,Unpolluted
4.308,6.973,391.238,449.462,56.696,24.424,2,3,3,3,3,3,Unpolluted
3.893,7.11,115.287,249.462,50.831,24.718,1,3,2,3,3,3,Polluted
4.051,7.22,87.949,270.968,50.831,25.011,2,3,2,3,3,3,Polluted
3.997,7.11,60.53,253.763,50.831,24.815,1,3,2,3,3,3,Polluted
3.945,6.973,33.094,1569.892,54.741,24.913,1,3,2,1,3,3,Polluted
3.661,6.973,5.707,266.667,54.741,25.206,1,3,1,3,3,3,Polluted
4.049,7.275,21.639,260.215,41.056,24.229,2,3,1,3,2,3,Polluted
3.696,6.973,48.952,251.613,54.741,24.718,1,3,2,3,3,3,Polluted
4.049,6.918,76.225,234.409,41.056,24.522,2,3,2,3,2,3,Polluted
3.945,6.918,103.547,258.065,41.056,24.62,1,3,2,3,2,3,Polluted
3.893,7.275,130.925,251.613,54.741,24.424,1,3,2,3,3,3,Polluted
4.202,7.028,158.312,1569.892,54.741,23.936,2,3,2,1,3,3,Polluted
3.936,7,185.683,1589.247,50.831,23.642,1,3,2,1,3,3,Polluted
4.533,7.165,213.004,1561.29,54.741,23.251,2,3,2,1,3,3,Polluted
4.589,7.055,240.391,1554.839,54.741,23.349,2,3,2,1,3,3,Polluted
4.589,7.028,267.493,1219.355,50.831,23.642,2,3,2,4,3,3,Polluted
4.257,7.22,294.741,236.559,46.921,23.251,2,3,2,3,2,3,Polluted
4.895,7.028,321.997,1593.548,50.831,22.958,2,3,3,1,3,3,Polluted
4.423,7.028,349.295,1563.441,46.921,22.372,2,3,3,1,2,3,Polluted
5.289,6.918,376.624,382.796,46.921,21.883,2,3,3,3,2,3,Unpolluted
4.836,7,403.979,1544.086,41.056,22.469,2,3,3,1,2,3,Polluted
4.589,7.028,102.53,262.366,46.921,23.349,2,3,2,3,2,3,Polluted
4.854,7.138,75.184,273.118,46.921,23.545,2,3,2,3,2,3,Polluted
4.454,6.973,47.838,264.516,46.921,24.229,2,3,2,3,2,3,Polluted
4.558,7.22,20.525,270.968,50.831,24.131,2,3,1,3,3,3,Polluted
4.402,7.055,6.805,270.968,37.146,24.522,2,3,1,3,2,3,Polluted
4.205,7.275,34.225,270.968,46.921,24.718,2,3,2,3,2,3,Polluted
3.856,6.918,61.668,236.559,33.236,25.011,1,3,2,3,2,3,Polluted
4.256,7,89.104,264.516,37.146,24.229,2,3,2,3,2,3,Polluted
3.644,6.918,116.426,1131.183,33.236,24.913,1,3,2,4,2,3,Polluted
3.524,7.028,143.715,268.817,44.966,25.011,1,3,2,3,2,3,Polluted
3.426,7.275,170.987,270.968,50.831,25.206,1,3,2,3,3,3,Polluted
3.893,7.11,198.244,279.57,46.921,24.815,1,3,2,3,2,3,Polluted
3.748,7.028,225.525,1556.989,33.236,24.815,1,3,2,1,2,3,Polluted
4.312,6.973,252.936,1548.387,54.741,23.936,2,3,2,1,3,3,Polluted
3.936,6.973,280.209,1559.14,46.921,23.936,1,3,2,1,2,3,Polluted
3.644,7.22,307.53,1066.667,50.831,24.424,1,3,3,4,3,3,Polluted
3.644,7,334.852,1554.839,50.831,24.033,1,3,3,1,3,3,Polluted
4.533,7.22,362.067,1567.742,50.831,23.838,2,3,3,1,3,3,Polluted
4.257,7.028,389.389,1550.538,46.921,23.74,2,3,3,1,2,3,Polluted
4.047,7.055,117.12,238.71,33.236,23.936,2,3,2,3,2,3,Polluted
4.943,7.028,89.757,1554.839,54.741,22.763,2,3,2,1,3,3,Polluted
4.146,7.248,62.468,668.817,56.696,23.251,2,3,2,4,3,3,Polluted
5.289,6.973,35.147,1569.892,56.696,21.785,2,3,2,1,3,3,Polluted
4.777,6.918,7.817,270.968,50.831,22.078,2,3,1,3,3,3,Polluted
5.289,7.028,19.497,238.71,56.696,21.981,2,3,1,3,3,3,Polluted
5.002,6.973,46.769,275.269,50.831,22.469,2,3,2,3,3,3,Polluted
5.179,7.275,74.083,1565.591,54.741,22.763,2,3,2,1,3,3,Polluted
5.296,6.973,101.453,1563.441,33.236,22.958,2,3,2,1,2,3,Polluted
4.688,7.275,128.726,270.968,46.921,23.838,2,3,2,3,2,3,Polluted
4.402,7.165,156.023,277.419,54.741,24.522,2,3,2,3,3,3,Polluted
4.402,7.055,183.109,1561.29,41.056,24.424,2,3,2,1,2,3,Polluted
3.8,6.973,210.357,1554.839,50.831,24.913,1,3,2,1,3,3,Polluted
4.35,7.028,237.687,1572.043,50.831,24.62,2,3,2,1,3,3,Polluted
3.945,6.973,264.935,1559.14,46.921,24.522,1,3,2,1,2,3,Polluted
4.256,7.275,292.216,1243.011,41.056,24.815,2,3,2,4,2,3,Polluted
4.153,7.028,319.505,369.893,54.741,24.327,2,3,3,3,3,3,Unpolluted
3.8,7.028,346.777,1307.527,46.921,24.62,1,3,3,4,2,3,Polluted
3.997,6.973,374.091,268.817,54.741,24.424,1,3,3,3,3,3,Polluted
3.945,6.973,401.388,255.914,54.741,24.327,1,3,3,3,3,3,Polluted
3.748,6.973,105.121,283.871,54.741,24.327,1,3,2,3,3,3,Polluted
4.312,6.973,77.807,270.968,50.831,23.936,2,3,2,3,3,3,Polluted
3.696,7,50.534,1152.688,54.741,24.229,1,3,2,4,3,3,Polluted
3.8,7.165,23.262,255.914,56.696,24.229,1,3,1,3,3,3,Polluted
4.478,7.22,4.052,1559.14,46.921,23.545,2,3,1,1,2,3,Polluted
4.202,7.028,31.463,1561.29,44.966,23.838,2,3,2,1,2,3,Polluted
4.205,6.973,58.817,1569.892,54.741,24.229,2,3,2,1,3,3,Polluted
3.696,7.275,86.066,354.839,54.741,24.229,1,3,2,3,3,3,Polluted
3.893,7.028,113.379,1561.29,41.056,24.522,1,3,2,1,2,3,Polluted
4.633,6.973,140.692,395.699,37.146,23.936,2,3,2,3,2,3,Polluted
3.945,6.973,168.112,1578.495,56.696,24.62,1,3,2,1,3,3,Polluted
4.153,6.973,195.474,249.462,50.831,24.522,2,3,2,3,3,3,Polluted
4.256,7.165,222.755,1580.645,50.831,24.522,2,3,2,1,3,3,Polluted
3.8,7.028,250.06,1572.043,50.831,24.913,1,3,2,1,3,3,Polluted
3.573,7.11,277.374,1591.398,50.831,25.109,1,3,2,1,3,3,Polluted
4.049,7.028,304.671,1550.538,37.146,24.522,2,3,3,1,2,3,Polluted
3.8,6.973,331.944,1567.742,50.831,24.131,1,3,3,1,3,3,Polluted
3.748,7,359.265,249.462,50.831,24.229,1,3,3,3,3,3,Polluted
3.936,6.973,386.53,1565.591,56.696,23.74,1,3,3,1,3,3,Polluted
4.589,7,120.052,1567.742,54.741,23.447,2,3,2,1,3,3,Polluted
4.423,7,92.633,1563.441,46.921,23.349,2,3,2,1,2,3,Polluted
5.179,7.22,65.319,1567.742,50.831,22.176,2,3,2,1,3,3,Polluted
4.895,7,38.022,1552.688,54.741,22.176,2,3,2,1,3,3,Polluted
4.659,7.028,10.766,1569.892,50.831,22.469,2,3,1,1,3,3,Polluted
4.257,7,16.523,754.839,52.786,23.056,2,3,1,4,3,3,Polluted
4.533,6.973,43.772,268.817,56.696,23.251,2,3,2,3,3,3,Polluted
4.854,7.055,71.085,264.516,33.236,23.74,2,3,2,3,2,3,Polluted
4.965,6.918,98.399,279.57,50.831,23.447,2,3,2,3,3,3,Polluted
4.205,6.973,125.736,933.333,52.786,24.229,2,3,2,4,3,3,Polluted
4.402,6.973,152.911,1554.839,54.741,24.033,2,3,2,1,3,3,Polluted
4.454,7,180.257,1556.989,41.056,24.718,2,3,2,1,2,3,Polluted
4.153,6.973,207.473,1563.441,46.921,24.327,2,3,2,1,2,3,Polluted
3.893,6.973,234.803,273.118,50.831,24.815,1,3,2,3,3,3,Polluted
3.426,7.22,262.035,1572.043,50.831,25.109,1,3,2,1,3,3,Polluted
3.71,6.973,289.332,260.215,56.696,25.011,1,3,2,3,3,3,Polluted
4.153,7.055,316.613,260.215,56.696,24.522,2,3,3,3,3,3,Unpolluted
3.71,6.918,343.886,230.108,41.056,25.402,1,3,3,3,2,3,Polluted
3.893,7.028,371.24,1574.193,50.831,24.62,1,3,3,1,3,3,Polluted
3.748,6.973,398.537,1576.344,50.831,24.815,1,3,3,1,3,3,Polluted
4.533,7.11,107.988,253.763,46.921,23.936,2,3,2,3,2,3,Polluted
4.312,7.028,80.78,1432.258,54.741,23.838,2,3,2,4,3,3,Polluted
3.748,7.193,53.516,1363.441,54.741,24.424,1,3,2,4,3,3,Polluted
4.423,7.083,26.251,1561.29,33.236,23.154,2,3,2,1,2,3,Polluted
4.423,7.055,0.924,1565.591,54.741,23.349,2,3,1,1,3,3,Polluted
4.257,7.22,28.278,273.118,50.831,23.251,2,3,2,3,3,3,Polluted
5.179,7.165,55.608,1580.645,50.831,22.86,2,3,2,1,3,3,Polluted
4.943,6.973,82.832,1587.097,41.056,22.958,2,3,2,1,2,3,Polluted
4.146,7,110.161,273.118,41.056,23.936,2,3,2,3,2,3,Polluted
4.454,7.165,137.418,279.57,50.831,24.131,2,3,2,3,3,3,Polluted
4.633,6.973,164.821,273.118,50.831,23.936,2,3,2,3,3,3,Polluted
4.101,6.973,192.232,331.183,41.056,24.815,2,3,2,3,2,3,Polluted
4.256,6.973,219.44,279.57,50.831,24.131,2,3,2,3,3,3,Polluted
4.256,6.973,246.745,234.409,56.696,24.424,2,3,2,3,3,3,Polluted
3.71,7,274.099,1561.29,44.966,25.206,1,3,2,1,2,3,Polluted
3.71,7.11,301.486,1539.785,50.831,25.011,1,3,3,1,3,3,Polluted
3.758,6.973,328.816,279.57,50.831,25.206,1,3,3,3,3,3,Polluted
4.049,6.918,356.105,270.968,37.146,24.327,2,3,3,3,2,3,Unpolluted
4.049,7.028,383.394,1544.086,56.696,24.718,2,3,3,1,3,3,Polluted
3.748,7.028,123.18,1559.14,41.056,24.913,1,3,2,1,2,3,Polluted
3.426,6.918,95.834,387.097,50.831,25.304,1,3,2,3,3,3,Polluted
3.8,6.973,68.537,253.763,50.831,24.815,1,3,2,3,3,3,Polluted
3.945,7.165,41.264,283.871,50.831,24.131,1,3,2,3,3,3,Polluted
3.945,7,14.057,249.462,44.966,24.327,1,3,1,3,2,3,Polluted
4.533,7.165,13.257,253.763,50.831,23.545,2,3,1,3,3,3,Polluted
4.533,7.22,40.546,1559.14,50.831,23.838,2,3,2,1,3,3,Polluted
4.533,7,67.737,1567.742,50.831,23.154,2,3,2,1,3,3,Polluted
4.633,6.973,94.839,1582.796,54.741,23.154,2,3,2,1,3,3,Polluted
4.423,7.275,122.266,890.323,50.831,22.86,2,3,2,4,3,3,Polluted
4.718,6.918,149.466,1572.043,50.831,22.176,2,3,2,1,3,3,Polluted
4.718,7.055,176.787,268.817,50.831,22.372,2,3,2,3,3,3,Polluted
4.895,7.22,204.068,249.462,50.831,22.86,2,3,2,3,3,3,Polluted
4.718,7.138,231.382,1559.14,50.831,22.763,2,3,2,1,3,3,Polluted
4.533,7.055,258.736,1563.441,33.236,23.154,2,3,2,1,2,3,Polluted
4.533,7.028,286.049,1556.989,50.831,23.447,2,3,2,1,3,3,Polluted
4.589,7.028,313.33,260.215,54.741,23.74,2,3,3,3,3,3,Unpolluted
4.478,6.973,340.75,238.71,46.921,23.545,2,3,3,3,2,3,Unpolluted
4.101,7.11,368.12,584.946,50.831,24.327,2,3,3,4,3,3,Unpolluted
4.454,7.22,395.385,1569.892,54.741,24.424,2,3,3,1,3,3,Polluted
4.35,7.055,111.214,791.398,50.831,24.131,2,3,2,4,3,3,Polluted
4.153,6.973,83.876,1554.839,54.741,24.913,2,3,2,1,3,3,Polluted
3.475,6.973,56.538,1561.29,56.696,25.011,1,3,2,1,3,3,Polluted
4.256,6.973,29.159,275.269,54.741,24.033,2,3,2,3,3,3,Polluted
4.153,6.918,1.773,253.763,52.786,24.522,2,3,1,3,3,3,Polluted
3.475,6.973,25.508,1559.14,46.921,25.011,1,3,2,1,2,3,Polluted
4.049,6.918,52.895,255.914,50.831,24.131,2,3,2,3,3,3,Polluted
3.997,6.973,80.241,238.71,56.696,24.815,1,3,2,3,3,3,Polluted
4.049,7.165,107.506,275.269,54.741,24.131,2,3,2,3,3,3,Polluted
3.696,7.055,134.852,245.161,46.921,24.62,1,3,2,3,2,3,Polluted
3.696,7.275,162.157,1552.688,56.696,24.424,1,3,2,1,3,3,Polluted
3.644,7,189.462,249.462,50.831,24.913,1,3,2,3,3,3,Polluted
3.524,7.028,216.711,1552.688,33.236,25.011,1,3,2,1,2,3,Polluted
4.256,7,244.032,260.215,44.966,24.815,2,3,2,3,2,3,Polluted
4.256,6.973,271.362,1073.118,44.966,24.327,2,3,2,4,2,3,Polluted
3.661,6.973,298.659,649.462,50.831,25.402,1,3,2,4,3,3,Polluted
4.049,6.918,325.981,251.613,54.741,24.718,2,3,3,3,3,3,Unpolluted
4.049,6.973,353.294,245.161,50.831,24.522,2,3,3,3,3,3,Unpolluted
3.524,7.165,380.6,238.71,33.236,25.206,1,3,3,3,2,3,Polluted
4.049,6.973,125.974,1567.742,50.831,24.522,2,3,2,1,3,3,Polluted
3.807,7,98.702,1559.14,50.831,25.304,1,3,2,1,3,3,Polluted
3.945,7.11,71.461,406.452,44.966,24.327,1,3,2,3,2,3,Polluted
3.696,6.973,44.181,378.495,50.831,24.229,1,3,2,3,3,3,Polluted
4.047,7.22,16.883,1574.193,50.831,23.936,2,3,1,1,3,3,Polluted
4.533,7.11,10.381,1490.323,50.831,23.447,2,3,1,4,3,3,Polluted
4.423,7,37.801,1387.097,50.831,23.349,2,3,2,4,3,3,Polluted
5.415,6.973,65.106,1580.645,41.056,21.883,2,3,2,1,2,3,Polluted
5.002,7,92.411,1408.602,50.831,22.078,2,3,2,4,3,3,Polluted
5.289,7.028,119.79,270.968,50.831,21.785,2,3,2,3,3,3,Polluted
4.836,6.973,147.063,1552.688,44.966,22.86,2,3,2,1,2,3,Polluted
4.533,7.22,174.319,1554.839,54.741,23.447,2,3,2,1,3,3,Polluted
4.836,7,201.698,1552.688,44.966,22.86,2,3,2,1,2,3,Polluted
4.589,7.248,229.019,1552.688,56.696,23.642,2,3,2,1,3,3,Polluted
4.454,7.11,256.308,1576.344,50.831,24.424,2,3,2,1,3,3,Polluted
3.997,6.973,283.63,1391.398,37.146,24.62,1,3,2,4,2,3,Polluted
3.997,7.165,310.87,1589.247,50.831,24.815,1,3,3,1,3,3,Polluted
3.661,7.11,338.2,264.516,46.921,25.011,1,3,3,3,2,3,Polluted
4.051,6.918,365.448,275.269,54.741,25.011,2,3,3,3,3,3,Unpolluted
4.153,6.973,392.778,1578.495,56.696,24.522,2,3,3,1,3,3,Polluted
3.945,7.028,113.698,1227.957,50.831,24.718,1,3,2,4,3,3,Polluted
3.426,7.22,86.466,266.667,50.831,25.304,1,3,2,3,3,3,Polluted
3.644,7.11,59.137,270.968,50.831,24.815,1,3,2,3,3,3,Polluted
4.256,7.138,31.839,1559.14,33.236,24.62,2,3,2,1,2,3,Polluted
4.312,7.22,4.542,1567.742,50.831,23.74,2,3,1,1,3,3,Polluted
3.748,7.11,22.788,243.011,54.741,24.229,1,3,1,3,3,3,Polluted
3.893,6.973,50.085,270.968,50.831,24.522,1,3,2,3,3,3,Polluted
4.423,7.193,77.431,260.215,44.966,23.545,2,3,2,3,2,3,Polluted
4.478,7.028,104.752,1556.989,50.831,23.545,2,3,2,1,3,3,Polluted
3.997,7.193,131.952,1578.495,56.696,24.424,1,3,2,1,3,3,Polluted
4.589,6.973,159.339,279.57,50.831,23.545,2,3,2,3,3,3,Polluted
3.991,6.973,47.374,251.613,54.741,23.936,1,3,2,3,3,3,Polluted
4.589,7.275,20.06,1559.14,50.831,23.642,2,3,1,1,3,3,Polluted
4.836,6.973,7.327,1576.344,33.236,22.763,2,3,1,1,2,3,Polluted
4.854,7.275,34.42,255.914,56.696,23.056,2,3,2,3,3,3,Polluted
5.175,6.918,61.725,1030.107,46.921,21.883,2,3,2,4,2,3,Polluted
4.199,7,89.08,270.968,50.831,22.665,2,3,2,3,3,3,Polluted
4.047,7.028,116.417,1548.387,56.696,23.056,2,3,2,1,3,3,Polluted
4.047,7.165,143.723,234.409,44.966,23.642,2,3,2,3,2,3,Polluted
4.688,7.055,171.036,238.71,41.056,23.545,2,3,2,3,2,3,Polluted
4.713,7.055,198.325,468.817,50.831,24.522,2,3,2,3,3,3,Polluted
4.558,7.028,225.671,1569.892,41.056,24.229,2,3,2,1,2,3,Polluted
4.454,7.22,253.082,270.968,50.831,24.62,2,3,2,3,3,3,Polluted
4.101,7.165,280.437,283.871,52.786,24.62,2,3,2,3,3,3,Polluted
3.758,7.275,307.709,1395.699,50.831,25.011,1,3,3,4,3,3,Polluted
4.205,6.973,335.055,1563.441,46.921,24.522,2,3,3,1,2,3,Polluted
4.256,7.275,362.385,1561.29,41.056,24.522,2,3,3,1,2,3,Polluted
3.475,6.918,389.691,264.516,46.921,25.011,1,3,3,3,2,3,Polluted
3.573,7.11,116.851,1561.29,54.741,25.206,1,3,2,1,3,3,Polluted
4.002,7.055,89.651,260.215,56.696,25.011,2,3,2,3,3,3,Polluted
3.893,7.22,62.346,1574.193,50.831,24.62,1,3,2,1,3,3,Polluted
4.312,7.165,35,264.516,50.831,23.936,2,3,2,3,3,3,Polluted
4.312,6.973,7.703,251.613,56.696,23.936,2,3,1,3,3,3,Polluted
3.991,7.275,19.586,1563.441,44.966,23.74,1,3,1,1,2,3,Polluted
3.997,7.22,46.892,277.419,56.696,24.131,1,3,2,3,3,3,Polluted
4.533,7,74.229,1384.946,46.921,23.251,2,3,2,4,2,3,Polluted
4.257,6.973,101.673,260.215,56.696,23.056,2,3,2,3,3,3,Polluted
5.002,7,128.913,1574.193,50.831,22.86,2,3,2,1,3,3,Polluted
4.943,7,156.17,283.871,54.741,22.372,2,3,2,3,3,3,Polluted
4.589,7.22,183.451,234.409,56.696,23.545,2,3,2,3,3,3,Polluted
4.402,6.918,210.699,501.075,56.696,24.033,2,3,2,4,3,3,Polluted
4.454,6.973,237.85,1569.892,54.741,24.327,2,3,2,1,3,3,Polluted
4.402,6.973,265.008,260.215,44.966,24.424,2,3,2,3,2,3,Polluted
4.558,7.22,292.224,264.516,46.921,24.131,2,3,2,3,2,3,Polluted
4.402,7.11,319.537,795.699,50.831,24.327,2,3,3,4,3,3,Unpolluted
4.35,6.918,346.826,1062.366,33.236,24.913,2,3,3,4,2,3,Unpolluted
3.661,6.918,374.042,264.516,46.921,25.304,1,3,3,3,2,3,Polluted
3.945,7.028,401.331,266.667,50.831,24.815,1,3,3,3,3,3,Polluted
4.049,7.165,105.218,1559.14,46.921,24.718,2,3,2,1,2,3,Polluted
4.049,7.275,77.897,1589.247,50.831,24.522,2,3,2,1,3,3,Polluted
3.661,7.22,50.559,1561.29,56.696,25.206,1,3,2,1,3,3,Polluted
3.475,6.918,23.278,1483.871,54.741,25.109,1,3,1,4,3,3,Polluted
3.8,7.22,4.044,774.194,41.056,24.718,1,3,1,4,2,3,Polluted
3.997,7.22,31.227,1559.14,50.831,24.815,1,3,2,1,3,3,Polluted
